Objects
100
,,Global Angle Headset:Headset,,,,,,Global Angle UWB_anchor:UWB_anchor,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
2292,0,0.230111,-0.353690,-1.312011,1263.513184,1613.193848,1800.846191,-0.026996,0.007823,0.146901,1265.855225,2218.401855,1258.277222
2293,0,0.230110,-0.353308,-1.312037,1263.349243,1613.194946,1800.852417,-0.029302,0.009486,0.140534,1265.758179,2218.392822,1258.341675
2294,0,0.230023,-0.353254,-1.312029,1263.186035,1613.189453,1800.825439,-0.028229,0.007919,0.139322,1265.772339,2218.389160,1258.326782
2295,0,0.229730,-0.353364,-1.312271,1262.998169,1613.256348,1800.804810,-0.029913,0.007867,0.140620,1265.786499,2218.380615,1258.305420
2296,0,0.230911,-0.353293,-1.313320,1263.061157,1613.532471,1800.903076,-0.027066,0.006909,0.138274,1265.765747,2218.421143,1258.301758
2297,0,0.230801,-0.353079,-1.313039,1262.875977,1613.567139,1800.877808,-0.026719,0.007981,0.146271,1265.825439,2218.412354,1258.261963
2298,0,0.230722,-0.353005,-1.313071,1262.696777,1613.587036,1800.875000,-0.027572,0.009459,0.147954,1265.819946,2218.386963,1258.336914
2299,0,0.230625,-0.353172,-1.313189,1262.535034,1613.616699,1800.854614,-0.022890,0.010332,0.153467,1265.843872,2218.432861,1258.353882
2300,0,0.230609,-0.352785,-1.313961,1262.379028,1613.688354,1800.862671,-0.028349,0.008002,0.147801,1265.844849,2218.384033,1258.300659
2301,0,0.230667,-0.352996,-1.313984,1262.207764,1613.750366,1800.841431,-0.027411,0.007738,0.142788,1265.788208,2218.421875,1258.298096
2302,0,0.230545,-0.352953,-1.313952,1261.985352,1613.824463,1800.828247,-0.028821,0.005822,0.141791,1265.827637,2218.387695,1258.233765
2303,0,0.229931,-0.351775,-1.314801,1261.748779,1613.786499,1800.745117,-0.030741,0.007815,0.136433,1265.745239,2218.372803,1258.316406
2304,0,0.230008,-0.351663,-1.314683,1261.511841,1613.856445,1800.733398,-0.027888,0.005560,0.140777,1265.799438,2218.371826,1258.283936
2305,0,0.231768,-0.354080,-1.312422,1261.353882,1613.891113,1800.758179,-0.026751,0.007237,0.143795,1265.805176,2218.411377,1258.294434
2306,0,0.231693,-0.353201,-1.312823,1261.088379,1614.010010,1800.766724,-0.022756,0.007773,0.153599,1265.909180,2218.436523,1258.307495
2307,0,0.231770,-0.353250,-1.312672,1260.846436,1614.056763,1800.748169,-0.027451,0.009184,0.145498,1265.828613,2218.430176,1258.320312
2308,0,0.230738,-0.353349,-1.312008,1260.570068,1614.081543,1800.684326,-0.023748,0.008789,0.153258,1265.871582,2218.413574,1258.297607
2309,0,0.231695,-0.353532,-1.311959,1260.331055,1614.168335,1800.725952,-0.025081,0.009127,0.149849,1265.833740,2218.408691,1258.312622
2310,0,0.232232,-0.352938,-1.312075,1260.071899,1614.331909,1800.856689,-0.027950,0.008431,0.144670,1265.796021,2218.385498,1258.329224
2311,0,0.230942,-0.352872,-1.311909,1259.857788,1614.393311,1800.782959,-0.023211,0.008196,0.149840,1265.840332,2218.440186,1258.287476
2312,0,0.232241,-0.353201,-1.311713,1259.661499,1614.470947,1800.812866,-0.022973,0.007171,0.153535,1265.888306,2218.433350,1258.236816
2313,0,0.232602,-0.353471,-1.309195,1259.289673,1614.862793,1800.958130,-0.025664,0.009216,0.148759,1265.829956,2218.424072,1258.317627
2314,0,0.232734,-0.353642,-1.308967,1259.066040,1614.937622,1800.979858,-0.027271,0.007782,0.142766,1265.803223,2218.382568,1258.304932
2315,0,0.232083,-0.354323,-1.308703,1258.887329,1614.872314,1800.799561,-0.027833,0.007187,0.140426,1265.793823,2218.384277,1258.310913
2316,0,0.232635,-0.353981,-1.308884,1258.652954,1615.082275,1800.960205,-0.031198,0.009685,0.136301,1265.707642,2218.382080,1258.396240
2317,0,0.232243,-0.354715,-1.308522,1258.479736,1615.041138,1800.786621,-0.027891,0.006467,0.140554,1265.799561,2218.406494,1258.272827
2318,0,0.230167,-0.355031,-1.307579,1258.064819,1614.799438,1800.552734,-0.024583,0.008185,0.146863,1265.823242,2218.436035,1258.314697
2319,0,0.230128,-0.355509,-1.307834,1257.856812,1614.913574,1800.586792,-0.027189,0.008503,0.143284,1265.794189,2218.394287,1258.321533
2320,0,0.230288,-0.355884,-1.307736,1257.692749,1614.998047,1800.595459,-0.027820,0.007533,0.144506,1265.811035,2218.382812,1258.291992
2321,0,0.230162,-0.356187,-1.307454,1257.510132,1615.069458,1800.540649,-0.024607,0.009577,0.155083,1265.865234,2218.399902,1258.332275
2322,0,0.230418,-0.356259,-1.307217,1257.313232,1615.156006,1800.543701,-0.026899,0.007283,0.145258,1265.833252,2218.412842,1258.269531
2323,0,0.230627,-0.357492,-1.306330,1257.197754,1615.163696,1800.519287,-0.029119,0.007695,0.137659,1265.741699,2218.404297,1258.301880
2324,0,0.230299,-0.356127,-1.307155,1256.955688,1615.256104,1800.517944,-0.024147,0.007505,0.148807,1265.838013,2218.399902,1258.296997
2325,0,0.230385,-0.355943,-1.306572,1256.785889,1615.310913,1800.512695,-0.022402,0.008029,0.157581,1265.914795,2218.411865,1258.266357
2326,0,0.230089,-0.356013,-1.306667,1256.606323,1615.389160,1800.470581,-0.026758,0.008664,0.146557,1265.825928,2218.408447,1258.271606
2327,0,0.230292,-0.356032,-1.306533,1256.472778,1615.476196,1800.487305,-0.028891,0.008232,0.139144,1265.753418,2218.412354,1258.312256
2328,0,0.229707,-0.355519,-1.307016,1256.373291,1615.428589,1800.387207,-0.024315,0.007657,0.147639,1265.794067,2218.401855,1258.261230
2329,0,0.230144,-0.356082,-1.306059,1256.182251,1615.539917,1800.449951,-0.029439,0.009843,0.136936,1265.662354,2218.394043,1258.368530
2330,0,0.229082,-0.355882,-1.305620,1256.068604,1615.559692,1800.395874,-0.026120,0.006691,0.142536,1265.807251,2218.378662,1258.283203
2331,0,0.228909,-0.356119,-1.305668,1255.968750,1615.585449,1800.348145,-0.026671,0.008927,0.146025,1265.785522,2218.381348,1258.298340
2332,0,0.229684,-0.356250,-1.306365,1255.916016,1615.636841,1800.382202,-0.022866,0.010213,0.154135,1265.815430,2218.438721,1258.319702
2333,0,0.228472,-0.355460,-1.309359,1256.053223,1615.368896,1800.245483,-0.028853,0.007853,0.141765,1265.761230,2218.386719,1258.279663
2334,0,0.230662,-0.356537,-1.306961,1255.844727,1615.687988,1800.406372,-0.024868,0.009354,0.146740,1265.774536,2218.437500,1258.315552
2335,0,0.229507,-0.356529,-1.306714,1255.808716,1615.694458,1800.334473,-0.031094,0.008162,0.136544,1265.728882,2218.360840,1258.354126
2336,0,0.229086,-0.356093,-1.309797,1255.916748,1615.489990,1800.266602,-0.025012,0.008255,0.147510,1265.793213,2218.385254,1258.300659
2337,0,0.229791,-0.356613,-1.307582,1255.746704,1615.744141,1800.305420,-0.028765,0.008744,0.139724,1265.733765,2218.364502,1258.304932
2338,0,0.229643,-0.356645,-1.307857,1255.736084,1615.778564,1800.299316,-0.025390,0.008261,0.147405,1265.800537,2218.414062,1258.268921
2339,0,0.229358,-0.356780,-1.307685,1255.704712,1615.796875,1800.262207,-0.028874,0.009901,0.139409,1265.704712,2218.410889,1258.320679
2340,0,0.229072,-0.356515,-1.308022,1255.724731,1615.808716,1800.278442,-0.026834,0.010150,0.147736,1265.797119,2218.406006,1258.369263
2341,0,0.228847,-0.356488,-1.307967,1255.689697,1615.789551,1800.242310,-0.025595,0.008796,0.151316,1265.818604,2218.394043,1258.296509
2342,0,0.228652,-0.356384,-1.307906,1255.675049,1615.805420,1800.220825,-0.027815,0.008700,0.142878,1265.753662,2218.381348,1258.313354
2343,0,0.228385,-0.355983,-1.307984,1255.675659,1615.810791,1800.204956,-0.029991,0.007339,0.137926,1265.734131,2218.395996,1258.287109
2344,0,0.228269,-0.355891,-1.307915,1255.701172,1615.813965,1800.198242,-0.027504,0.007151,0.142612,1265.777466,2218.380615,1258.254272
2345,0,0.228235,-0.355453,-1.308095,1255.732910,1615.805664,1800.214600,-0.026562,0.010210,0.146304,1265.755737,2218.398438,1258.352051
2346,0,0.228220,-0.355162,-1.308098,1255.735474,1615.800903,1800.226807,-0.032588,0.007532,0.134636,1265.708984,2218.342529,1258.324341
2347,0,0.228063,-0.354963,-1.308023,1255.745972,1615.802124,1800.204468,-0.027169,0.007971,0.145566,1265.783203,2218.369629,1258.284668
2348,0,0.227567,-0.354751,-1.307985,1255.780762,1615.778931,1800.159790,-0.029328,0.007579,0.139573,1265.757935,2218.391846,1258.263794
2349,0,0.226459,-0.354453,-1.307501,1255.807861,1615.761841,1800.095093,-0.028767,0.006096,0.143167,1265.836060,2218.385254,1258.233765
2350,0,0.226462,-0.353935,-1.307576,1255.826294,1615.749878,1800.083008,-0.027309,-0.000972,0.153309,1266.161987,2217.800293,1258.289917
2351,0,0.226034,-0.353848,-1.307554,1255.860962,1615.703491,1800.051514,-0.025452,0.010096,0.150014,1265.799316,2218.396484,1258.292480
2352,0,0.226750,-0.353599,-1.308277,1255.908325,1615.675659,1800.075562,-0.028634,0.007888,0.138464,1265.727661,2218.368164,1258.293579
2353,0,0.226468,-0.353519,-1.308435,1255.968140,1615.646484,1800.028564,-0.029479,0.008570,0.137771,1265.701416,2218.403809,1258.332764
2354,0,0.225133,-0.353629,-1.308466,1256.017700,1615.619751,1799.938721,-0.027770,0.008087,0.140268,1265.736694,2218.411377,1258.292969
2355,0,0.226348,-0.353495,-1.308694,1256.064819,1615.552124,1799.987183,-0.027380,0.007784,0.141046,1265.752808,2218.416992,1258.269287
2356,0,0.226310,-0.353341,-1.308880,1256.111084,1615.503418,1799.992310,-0.030657,0.008730,0.137441,1265.712280,2218.370605,1258.325195
2357,0,0.226419,-0.353142,-1.309002,1256.137329,1615.477295,1800.008545,-0.032312,0.006561,0.132945,1265.705322,2218.354492,1258.302612
2358,0,0.229046,-0.352141,-1.310064,1256.377075,1615.864014,1800.398560,-0.029022,0.008642,0.141161,1265.741211,2218.371582,1258.330933
2359,0,0.227830,-0.352401,-1.310173,1256.445801,1615.785767,1800.350952,-0.027656,0.005778,0.147520,1265.894775,2218.373535,1258.201050
2360,0,0.225372,-0.353157,-1.309261,1256.281494,1615.253784,1799.993408,-0.027368,0.007193,0.141705,1265.801880,2218.398438,1258.268066
2361,0,0.225607,-0.353260,-1.309534,1256.359253,1615.129517,1800.031006,-0.025755,0.008069,0.152490,1265.872925,2218.383789,1258.282104
2362,0,0.226053,-0.353121,-1.310329,1256.437744,1615.030762,1800.115234,-0.028266,0.007331,0.145764,1265.811890,2218.348145,1258.240723
2363,0,0.226266,-0.352966,-1.310858,1256.535400,1614.949707,1800.165527,-0.027862,0.007872,0.140941,1265.758179,2218.395508,1258.261108
2364,0,0.226630,-0.353066,-1.311253,1256.638184,1614.862915,1800.211304,-0.026978,0.007742,0.147286,1265.834351,2218.379150,1258.208496
2365,0,0.226854,-0.352939,-1.311846,1256.726562,1614.761841,1800.274536,-0.029109,0.007918,0.138838,1265.743896,2218.400879,1258.270874
2366,0,0.226113,-0.352414,-1.314337,1256.939819,1614.429321,1800.252686,-0.027988,0.009883,0.145597,1265.757690,2218.380615,1258.316406
2367,0,0.224783,-0.352490,-1.314293,1256.979492,1614.313721,1800.190918,-0.027202,0.009676,0.145646,1265.768555,2218.396484,1258.329956
2368,0,0.227077,-0.353168,-1.313087,1257.031128,1614.448120,1800.353271,-0.026419,0.008849,0.146137,1265.780518,2218.375000,1258.312134
2369,0,0.226069,-0.352930,-1.313106,1257.104126,1614.361572,1800.314697,-0.023133,0.009864,0.153950,1265.819092,2218.433105,1258.306763
2370,0,0.226396,-0.352317,-1.316404,1257.382935,1614.060547,1800.316406,-0.027564,0.009910,0.149113,1265.804199,2218.397461,1258.267700
2371,0,0.225065,-0.352327,-1.316519,1257.485474,1613.924683,1800.273682,-0.027134,0.008692,0.145092,1265.786133,2218.376709,1258.260620
2372,0,0.225323,-0.352256,-1.316981,1257.591675,1613.853760,1800.320068,-0.022907,0.009200,0.153820,1265.840332,2218.418945,1258.293945
2373,0,0.226594,-0.352579,-1.317545,1257.725342,1613.805298,1800.371582,-0.027870,0.009925,0.143650,1265.749268,2218.375488,1258.314697
2374,0,0.226388,-0.352487,-1.317810,1257.813354,1613.772949,1800.363647,-0.029496,0.008725,0.136101,1265.701904,2218.387207,1258.308228
2375,0,0.227438,-0.353131,-1.315755,1257.770630,1613.922729,1800.465576,-0.031168,0.007562,0.134111,1265.704590,2218.390137,1258.288208
2376,0,0.226742,-0.352471,-1.317953,1257.963013,1613.647705,1800.419556,-0.029887,0.007734,0.138354,1265.736206,2218.366455,1258.294312
2377,0,0.227494,-0.353074,-1.315998,1257.919556,1613.795898,1800.501221,-0.026345,0.007868,0.149219,1265.818115,2218.354736,1258.305054
2378,0,0.226780,-0.352511,-1.318048,1258.129517,1613.552612,1800.458252,-0.028337,0.007582,0.146898,1265.831543,2218.349121,1258.243774
2379,0,0.228102,-0.353932,-1.315120,1258.177124,1613.698486,1800.554321,-0.026194,0.007068,0.151978,1265.880737,2218.382324,1258.211792
2380,0,0.228036,-0.353876,-1.314952,1258.267944,1613.651001,1800.568848,-0.031497,0.004151,0.141065,1265.856323,2218.297363,1258.165894
2381,0,0.228049,-0.352355,-1.316038,1258.359863,1613.596802,1800.621460,-0.029531,0.009717,0.139125,1265.720337,2218.378418,1258.315552
2382,0,0.227874,-0.351333,-1.316883,1258.546387,1613.478516,1800.617310,-0.029758,0.008062,0.140678,1265.770020,2218.357666,1258.267944
2383,0,0.228140,-0.352664,-1.316162,1258.638306,1613.444946,1800.591431,-0.029843,0.009364,0.135740,1265.672729,2218.406738,1258.349487
2384,0,0.227828,-0.352495,-1.316896,1258.800171,1613.404175,1800.614502,-0.027713,0.008012,0.139897,1265.728271,2218.425537,1258.296143
2385,0,0.227850,-0.352801,-1.316531,1258.932983,1613.393555,1800.629883,-0.028490,0.008973,0.141258,1265.734375,2218.408691,1258.309082
2386,0,0.227679,-0.352540,-1.317475,1259.139771,1613.301392,1800.657715,-0.028869,0.008135,0.139540,1265.750854,2218.395996,1258.278320
2387,0,0.227522,-0.352850,-1.317369,1259.256592,1613.278809,1800.664551,-0.027052,0.008381,0.142153,1265.766724,2218.373535,1258.292480
2388,0,0.227553,-0.352480,-1.317451,1259.438110,1613.216431,1800.694214,-0.028325,0.008463,0.142366,1265.775635,2218.401855,1258.271118
2389,0,0.227245,-0.351487,-1.318100,1259.579834,1613.241455,1800.779175,-0.026623,0.008299,0.139674,1265.742188,2218.408936,1258.281982
2390,0,0.227152,-0.351409,-1.318804,1259.774292,1613.222046,1800.800903,-0.030537,0.007839,0.135911,1265.717041,2218.395508,1258.286377
2391,0,0.227094,-0.351297,-1.318590,1259.909180,1613.177246,1800.784668,-0.027513,0.006914,0.141639,1265.747925,2218.375244,1258.233521
2392,0,0.226110,-0.350486,-1.320659,1260.156372,1612.964355,1800.732300,-0.030393,0.008423,0.135480,1265.694214,2218.365967,1258.340454
2393,0,0.225909,-0.351145,-1.320395,1260.327637,1612.848633,1800.612183,-0.030839,0.007200,0.138531,1265.750977,2218.345459,1258.291626
2394,0,0.225715,-0.350895,-1.320396,1260.461060,1612.852783,1800.600464,-0.028378,0.008869,0.140111,1265.744385,2218.371094,1258.310669
2395,0,0.225484,-0.350216,-1.320863,1260.621338,1612.844849,1800.595215,-0.026995,0.009915,0.141996,1265.724121,2218.425537,1258.343506
2396,0,0.225285,-0.350257,-1.320561,1260.711792,1612.863647,1800.585083,-0.029173,0.007366,0.138083,1265.741089,2218.398682,1258.289185
2397,0,0.225495,-0.349947,-1.320439,1260.834473,1612.859863,1800.617920,-0.027808,0.009258,0.140074,1265.732056,2218.385498,1258.339355
2398,0,0.225095,-0.349607,-1.320395,1260.922485,1612.848511,1800.586060,-0.028684,0.008726,0.143306,1265.771118,2218.359863,1258.323853
2399,0,0.225092,-0.349343,-1.320393,1261.017456,1612.869141,1800.579346,-0.024728,0.009790,0.152442,1265.817017,2218.393799,1258.300049
2400,0,0.224730,-0.349160,-1.320330,1261.115967,1612.851440,1800.532227,-0.026615,0.007158,0.143706,1265.798584,2218.360352,1258.255493
2401,0,0.226131,-0.348881,-1.320145,1261.200439,1612.873047,1800.571289,-0.025156,0.008468,0.148256,1265.805786,2218.419922,1258.262207
2402,0,0.226065,-0.348867,-1.319990,1261.259155,1612.875854,1800.566284,-0.030556,0.007751,0.137276,1265.732300,2218.346191,1258.284302
2403,0,0.225768,-0.348839,-1.319839,1261.346313,1612.849487,1800.529053,-0.027225,0.008983,0.144419,1265.764893,2218.384033,1258.301880
2404,0,0.227722,-0.345742,-1.322913,1261.675659,1613.245728,1800.864868,-0.032029,0.008825,0.134053,1265.679565,2218.350098,1258.342163
2405,0,0.227952,-0.346997,-1.321942,1261.761108,1613.304321,1800.900513,-0.030236,0.006659,0.140232,1265.778931,2218.369629,1258.253662
2406,0,0.228067,-0.346755,-1.322064,1261.828491,1613.335449,1800.921753,-0.025428,0.008327,0.145755,1265.784912,2218.413330,1258.262329
2407,0,0.227412,-0.345574,-1.323055,1261.864746,1613.278320,1800.838501,-0.029816,0.007521,0.136219,1265.716675,2218.385010,1258.262573
2408,0,0.227548,-0.345437,-1.323103,1261.884644,1613.329590,1800.857422,-0.030073,0.009074,0.137815,1265.704956,2218.371582,1258.328613
2409,0,0.227448,-0.345760,-1.322936,1261.900146,1613.322876,1800.792480,-0.027261,0.005716,0.147239,1265.854736,2218.353271,1258.199219
2410,0,0.225090,-0.346507,-1.321644,1261.712769,1612.917236,1800.454468,-0.024049,0.006600,0.150365,1265.856323,2218.394531,1258.222290
2411,0,0.227326,-0.345865,-1.323176,1261.930664,1613.376953,1800.803955,-0.028559,0.009707,0.141800,1265.736206,2218.409180,1258.304810
2412,0,0.227263,-0.345891,-1.322907,1261.900513,1613.388672,1800.754639,-0.030787,0.009162,0.133145,1265.660522,2218.401611,1258.356079
2413,0,0.226089,-0.346199,-1.322791,1261.828979,1613.429321,1800.726196,-0.027401,0.008305,0.143783,1265.770386,2218.402588,1258.279785
2414,0,0.225257,-0.347647,-1.321122,1261.598511,1613.034424,1800.386597,-0.027633,0.010102,0.140817,1265.712524,2218.418945,1258.328003
2415,0,0.225249,-0.347955,-1.320682,1261.517090,1613.090942,1800.399902,-0.030860,0.005246,0.139671,1265.813721,2218.341309,1258.204956
2416,0,0.225179,-0.347639,-1.320763,1261.468018,1613.158691,1800.410034,-0.028662,0.008764,0.135331,1265.689453,2218.437744,1258.295044
2417,0,0.225689,-0.348007,-1.320539,1261.396729,1613.213379,1800.443726,-0.031033,0.007596,0.130089,1265.650269,2218.421387,1258.303711
2418,0,0.225735,-0.348379,-1.320140,1261.308838,1613.230591,1800.449463,-0.030841,0.008820,0.134759,1265.679688,2218.411377,1258.323242
2419,0,0.226436,-0.349855,-1.318807,1261.204956,1613.315918,1800.503296,-0.030018,0.007539,0.138767,1265.745483,2218.385986,1258.287109
2420,0,0.226680,-0.350272,-1.318613,1261.119263,1613.363647,1800.522949,-0.027234,0.008989,0.142355,1265.745728,2218.422852,1258.313599
2421,0,0.227774,-0.349496,-1.319527,1261.243652,1613.769775,1800.807739,-0.028617,0.006575,0.136120,1265.720825,2218.442139,1258.280029
2422,0,0.229307,-0.349851,-1.319751,1261.166748,1613.836304,1800.908447,-0.026058,0.008002,0.146860,1265.795410,2218.408691,1258.276123
2423,0,0.229486,-0.350321,-1.319508,1261.088623,1613.860229,1800.933105,-0.025840,0.008823,0.147233,1265.763672,2218.412598,1258.259277
2424,0,0.229758,-0.350601,-1.319399,1261.015381,1613.909424,1800.980347,-0.025833,0.008812,0.146895,1265.774292,2218.417236,1258.284302
2425,0,0.229877,-0.350971,-1.319319,1260.932373,1613.958252,1800.993042,-0.030113,0.008355,0.135707,1265.668335,2218.378906,1258.270996
2426,0,0.228769,-0.351008,-1.319317,1260.856079,1614.003174,1801.002930,-0.036598,0.004986,0.125078,1265.690063,2218.272949,1258.258667
2427,0,0.228761,-0.351448,-1.319296,1260.811523,1614.007324,1800.979736,-0.029415,0.006756,0.136489,1265.738037,2218.398926,1258.249268
2428,0,0.228924,-0.351753,-1.319297,1260.763794,1614.027954,1801.025757,-0.024694,0.007570,0.147872,1265.797363,2218.421875,1258.298218
2429,0,0.230398,-0.352121,-1.319125,1260.748901,1614.066162,1801.093140,-0.029839,0.010160,0.138699,1265.683105,2218.404053,1258.368896
2430,0,0.229878,-0.352301,-1.319007,1260.689819,1614.074707,1801.027954,-0.028832,0.006315,0.142276,1265.807251,2218.372070,1258.220459
2431,0,0.228601,-0.352291,-1.319024,1260.670532,1614.095215,1800.996460,-0.024851,0.008618,0.145165,1265.778809,2218.457520,1258.255493
2432,0,0.228774,-0.352237,-1.319103,1260.651489,1614.135742,1801.015137,-0.029780,0.007608,0.135176,1265.672852,2218.396240,1258.271851
2433,0,0.226749,-0.353309,-1.317388,1260.403320,1613.766968,1800.691406,-0.028600,0.007938,0.138808,1265.735596,2218.403809,1258.270996
