Objects
100
,,Global Angle Headset:Headset,,,,,,Global Angle UWB_anchor:UWB_anchor,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1171,0,0.439464,0.214036,1.895379,1253.431396,1322.760010,1795.988281,0.075912,3.104698,-0.287600,1275.796143,2224.326660,1308.337158
1172,0,0.442238,0.213976,1.893807,1253.023071,1322.965454,1796.083862,0.076229,3.103857,-0.289692,1275.781616,2224.376709,1308.351196
1173,0,0.438710,0.213069,1.894415,1253.183472,1322.750732,1795.961914,0.076870,3.103934,-0.290012,1275.776733,2224.363525,1308.334961
1174,0,0.441464,0.213023,1.893263,1252.889771,1322.867920,1796.026367,0.078821,3.103687,-0.290155,1275.789795,2224.368408,1308.336914
1175,0,0.437810,0.211846,1.894223,1253.141479,1322.611816,1795.869385,0.083963,3.104944,-0.291461,1275.830811,2224.388916,1308.362549
1176,0,0.441934,0.211277,1.892931,1252.786621,1322.752319,1795.788452,0.080021,3.104061,-0.290902,1275.821289,2224.367676,1308.324585
1177,0,0.441575,0.210614,1.893045,1252.855347,1322.628418,1795.708374,0.089439,3.105762,-0.290592,1275.827759,2224.342773,1308.345337
1178,0,0.438482,0.209693,1.894227,1253.140869,1322.355835,1795.552612,0.083314,3.104902,-0.291216,1275.824707,2224.369385,1308.345459
1179,0,0.438604,0.209530,1.894562,1253.228394,1322.201660,1795.523071,0.071044,3.104355,-0.288181,1275.856934,2224.324463,1308.300171
1180,0,0.438503,0.208852,1.895365,1253.397339,1322.171021,1795.500366,0.085263,3.105908,-0.292002,1275.863525,2224.368408,1308.349976
1181,0,0.437511,0.212658,1.893852,1253.235962,1321.473999,1795.761963,0.074290,3.105592,-0.289087,1275.897583,2224.356201,1308.316528
1182,0,0.437360,0.212587,1.894923,1253.440796,1321.280396,1795.739502,0.083385,3.104635,-0.291812,1275.833862,2224.382568,1308.346436
1183,0,0.439590,0.208074,1.898153,1253.950317,1321.617188,1795.281494,0.078890,3.104415,-0.290736,1275.856689,2224.359863,1308.313232
1184,0,0.439974,0.208081,1.899690,1254.142944,1321.468262,1795.227417,0.079274,3.106183,-0.291527,1275.883789,2224.393799,1308.335571
1185,0,0.443182,0.207960,1.900256,1254.127563,1321.518188,1795.230957,0.073623,3.107204,-0.289307,1275.968140,2224.378418,1308.327515
1186,0,0.440366,0.207091,1.902477,1254.660278,1321.187378,1795.092896,0.079241,3.105263,-0.290203,1275.876587,2224.352539,1308.338501
1187,0,0.442346,0.210991,1.901408,1254.387817,1320.653564,1795.421143,0.080006,3.105973,-0.289804,1275.900635,2224.359131,1308.345337
1188,0,0.442455,0.210897,1.902680,1254.572021,1320.501343,1795.383423,0.081852,3.104417,-0.290318,1275.842651,2224.341309,1308.326660
1189,0,0.445543,0.207058,1.904873,1254.802368,1321.083374,1795.074707,0.085430,3.104145,-0.291517,1275.827393,2224.347412,1308.326172
1190,0,0.445772,0.206899,1.906801,1255.052734,1320.926025,1795.023315,0.078606,3.105052,-0.290786,1275.893188,2224.362305,1308.308105
1191,0,0.444793,0.210261,1.906126,1254.983643,1320.266479,1795.288696,0.074653,3.105536,-0.289622,1275.916138,2224.359375,1308.303711
1192,0,0.445322,0.206506,1.909628,1255.547607,1320.551392,1794.924072,0.083746,3.105974,-0.291952,1275.886353,2224.367920,1308.328735
1193,0,0.447077,0.206509,1.909430,1255.423218,1320.606323,1794.958374,0.076341,3.106498,-0.290821,1275.926758,2224.381836,1308.329590
1194,0,0.446508,0.206423,1.910708,1255.666382,1320.402588,1794.914551,0.082768,3.105426,-0.290864,1275.870850,2224.340820,1308.328491
1195,0,0.446480,0.206324,1.910785,1255.751709,1320.319336,1794.921875,0.079927,3.105535,-0.290154,1275.891357,2224.367920,1308.350098
1196,0,0.446629,0.206340,1.911624,1255.819214,1320.234131,1794.899536,0.084516,3.105975,-0.291150,1275.871460,2224.353271,1308.338867
1197,0,0.446889,0.206140,1.911558,1255.805542,1320.243164,1794.908081,0.078566,3.103992,-0.290945,1275.872314,2224.352295,1308.304199
1198,0,0.446747,0.205878,1.911746,1255.849365,1320.171387,1794.866943,0.084199,3.107165,-0.291186,1275.943848,2224.357666,1308.351685
1199,0,0.446636,0.205871,1.911951,1255.855713,1320.130859,1794.869019,0.086890,3.105529,-0.291065,1275.888672,2224.331055,1308.327393
1200,0,0.446072,0.205883,1.912398,1255.887573,1320.042969,1794.856567,0.078167,3.105736,-0.290792,1275.931519,2224.360107,1308.314697
1201,0,0.446496,0.205739,1.912334,1255.829346,1320.021362,1794.832886,0.086377,3.105962,-0.290965,1275.903076,2224.330811,1308.330078
1202,0,0.446226,0.205140,1.912733,1255.876709,1319.975708,1794.795166,0.080785,3.106548,-0.291282,1275.917847,2224.367432,1308.315186
1203,0,0.446521,0.204938,1.912802,1255.861938,1319.943237,1794.779053,0.074259,3.106530,-0.290017,1275.956909,2224.348877,1308.292969
1204,0,0.445213,0.208050,1.911067,1255.625732,1319.410767,1795.043823,0.084757,3.106079,-0.293416,1275.919800,2224.385010,1308.332520
1205,0,0.446601,0.204312,1.913090,1255.910034,1319.866699,1794.744629,0.090802,3.106557,-0.293040,1275.901978,2224.355469,1308.328735
1206,0,0.447365,0.204604,1.912545,1255.840454,1319.845947,1794.784790,0.081649,3.107280,-0.290621,1275.960571,2224.334473,1308.317383
1207,0,0.448881,0.204281,1.911941,1255.706665,1319.964111,1794.794067,0.075655,3.107799,-0.290190,1276.024902,2224.369629,1308.311279
1208,0,0.446772,0.203875,1.911693,1255.901367,1319.860718,1794.763794,0.077938,3.106683,-0.289923,1275.984497,2224.346680,1308.315186
1209,0,0.446655,0.204216,1.912070,1256.034058,1319.734985,1794.784058,0.084382,3.107876,-0.291786,1275.992065,2224.367432,1308.346558
1210,0,0.449457,0.205103,1.911566,1255.839478,1319.826416,1794.944214,0.095051,3.105607,-0.294094,1275.881958,2224.362061,1308.354736
1211,0,0.447071,0.204338,1.911425,1256.050781,1319.757568,1794.897583,0.085539,3.105531,-0.292047,1275.912720,2224.363525,1308.342407
1212,0,0.449492,0.205297,1.911136,1255.883179,1319.814819,1795.050659,0.086032,3.107741,-0.291803,1275.989380,2224.343750,1308.328979
1213,0,0.449946,0.205172,1.910853,1255.878906,1319.838623,1795.060059,0.085071,3.107639,-0.292078,1276.000854,2224.344238,1308.317749
1214,0,0.449997,0.205582,1.910887,1255.932983,1319.841431,1795.133789,0.094352,3.106878,-0.295336,1275.938477,2224.382080,1308.335571
1215,0,0.450048,0.205907,1.910754,1255.980957,1319.827881,1795.198853,0.096811,3.106219,-0.294989,1275.921753,2224.343750,1308.308105
1216,0,0.450229,0.206444,1.910601,1256.022827,1319.791992,1795.290649,0.090158,3.106337,-0.294945,1275.985229,2224.364746,1308.287964
1217,0,0.450368,0.206801,1.910562,1256.094482,1319.815552,1795.375122,0.098905,3.106459,-0.295859,1275.959839,2224.352051,1308.311035
1218,0,0.454081,0.207743,1.909577,1255.904785,1320.019287,1795.541870,0.097790,3.105544,-0.295386,1275.931152,2224.345459,1308.300537
1219,0,0.461375,0.209467,1.906090,1255.165771,1320.524658,1795.965210,0.082701,3.106730,-0.291461,1275.988525,2224.336914,1308.276123
1220,0,0.454552,0.208569,1.909777,1256.075195,1320.011841,1795.720215,0.084112,3.106690,-0.292152,1276.027466,2224.309326,1308.256958
1221,0,0.457221,0.212897,1.905388,1255.419678,1319.861450,1796.299438,0.098797,3.107270,-0.296074,1276.003784,2224.350342,1308.291626
1222,0,0.457815,0.213209,1.905086,1255.357178,1319.906128,1796.300171,0.097057,3.107396,-0.296581,1275.992432,2224.360352,1308.282593
1223,0,0.458008,0.213605,1.905078,1255.422119,1319.892822,1796.386108,0.101951,3.106725,-0.298057,1275.979492,2224.393799,1308.307007
1224,0,0.458111,0.213841,1.905032,1255.469727,1319.963867,1796.476074,0.111603,3.105372,-0.298933,1275.899902,2224.353027,1308.316772
1225,0,0.458994,0.211152,1.907288,1255.823120,1320.417969,1796.288330,0.097972,3.104843,-0.297061,1275.918335,2224.358887,1308.287109
1226,0,0.459606,0.211475,1.906969,1255.811646,1320.444336,1796.356567,0.106488,3.107025,-0.298147,1275.948608,2224.349609,1308.297852
1227,0,0.458783,0.216023,1.904304,1255.526855,1319.902954,1796.700317,0.110882,3.105356,-0.299595,1275.871460,2224.374268,1308.316895
1228,0,0.459776,0.213075,1.906535,1255.857666,1320.435669,1796.531860,0.106724,3.107181,-0.298300,1275.950684,2224.361572,1308.310913
1229,0,0.460020,0.213530,1.906365,1255.849121,1320.463379,1796.610229,0.122571,3.105351,-0.301205,1275.862549,2224.356689,1308.324341
1230,0,0.460248,0.214011,1.906158,1255.816895,1320.505615,1796.696533,0.104784,3.106462,-0.297305,1275.953247,2224.342773,1308.319702
1231,0,0.460696,0.214590,1.905628,1255.730713,1320.574707,1796.805664,0.085482,3.105377,-0.294367,1275.921997,2224.386963,1308.294922
1232,0,0.461047,0.215115,1.905187,1255.624390,1320.668945,1796.923340,0.095979,3.105065,-0.296336,1275.952637,2224.345947,1308.278931
1233,0,0.461474,0.214175,1.904875,1255.583374,1320.806519,1796.930054,0.114619,3.105633,-0.299526,1275.903442,2224.336914,1308.319214
1234,0,0.461911,0.215703,1.903840,1255.207642,1320.901123,1797.113647,0.106501,3.106006,-0.296916,1275.914917,2224.329834,1308.302979
1235,0,0.460432,0.215727,1.904241,1255.278564,1320.813477,1797.117310,0.101718,3.104703,-0.296924,1275.889771,2224.347412,1308.300049
1236,0,0.461947,0.214869,1.903659,1254.946289,1321.115967,1797.137695,0.100545,3.106534,-0.297074,1275.933716,2224.363037,1308.289917
1237,0,0.461322,0.214513,1.903364,1254.809570,1321.154541,1797.138550,0.091124,3.106190,-0.294553,1275.946655,2224.328369,1308.264648
1238,0,0.460980,0.215416,1.902735,1254.609863,1321.131836,1797.215820,0.101327,3.106858,-0.296705,1275.933838,2224.361816,1308.318481
1239,0,0.461192,0.214619,1.902776,1254.472778,1321.321655,1797.231201,0.103542,3.105466,-0.297109,1275.880249,2224.354248,1308.324341
1240,0,0.460448,0.215001,1.902913,1254.452148,1321.299072,1797.338745,0.090568,3.105082,-0.293415,1275.933838,2224.319336,1308.310913
1241,0,0.460028,0.215178,1.902668,1254.330322,1321.355713,1797.395142,0.080534,3.106726,-0.290748,1275.994263,2224.333252,1308.310547
1242,0,0.460077,0.215146,1.902899,1254.267212,1321.428223,1797.392090,0.089640,3.105084,-0.292640,1275.908569,2224.327881,1308.326782
1243,0,0.460283,0.215655,1.902536,1254.104126,1321.494019,1797.473633,0.084777,3.106346,-0.288168,1275.951172,2224.270996,1308.293823
1244,0,0.458725,0.215153,1.903331,1254.199463,1321.500244,1797.382446,0.085050,3.105908,-0.292030,1275.948975,2224.346191,1308.316040
1245,0,0.460085,0.216152,1.902742,1253.853149,1321.671265,1797.533813,0.082259,3.106677,-0.290333,1275.962891,2224.324951,1308.324463
1246,0,0.458590,0.216379,1.903606,1254.004028,1321.596191,1797.553223,0.082656,3.106853,-0.290216,1275.979858,2224.323975,1308.322144
1247,0,0.458663,0.216800,1.903404,1253.876831,1321.698975,1797.652954,0.081449,3.106559,-0.289704,1275.969727,2224.316895,1308.322754
1248,0,0.458334,0.217028,1.903297,1253.817261,1321.781982,1797.708984,0.081437,3.106400,-0.290787,1275.948486,2224.353516,1308.319824
1249,0,0.457847,0.217981,1.903533,1253.734131,1321.809570,1797.778687,0.083483,3.105991,-0.290823,1275.919800,2224.306152,1308.296387
1250,0,0.457786,0.218580,1.903056,1253.613281,1321.892578,1797.866333,0.077246,3.105869,-0.290666,1275.917358,2224.349854,1308.291260
1251,0,0.456834,0.219899,1.902946,1253.555786,1321.929932,1797.969604,0.081954,3.105612,-0.291742,1275.881958,2224.351318,1308.299927
1252,0,0.456684,0.220825,1.902370,1253.438721,1321.991821,1798.080811,0.085525,3.105674,-0.291128,1275.855347,2224.332764,1308.312134
1253,0,0.456894,0.220797,1.901621,1253.323242,1322.116577,1798.168091,0.080443,3.106107,-0.291694,1275.900391,2224.379395,1308.319702
1254,0,0.457587,0.221310,1.900541,1253.110474,1322.278687,1798.300171,0.077813,3.104405,-0.290058,1275.870361,2224.347412,1308.312988
1255,0,0.457443,0.221910,1.899757,1252.983154,1322.284546,1798.398438,0.080281,3.104120,-0.290235,1275.835938,2224.354736,1308.339233
1256,0,0.457384,0.222188,1.899840,1252.954834,1322.338745,1798.462402,0.076407,3.104359,-0.290579,1275.868164,2224.374268,1308.338623
1257,0,0.456539,0.222835,1.900042,1252.941650,1322.283813,1798.560913,0.080687,3.104768,-0.289557,1275.848633,2224.344238,1308.338013
1258,0,0.456190,0.223154,1.900011,1252.925781,1322.263916,1798.635864,0.089702,3.103917,-0.293729,1275.784912,2224.372314,1308.334839
1259,0,0.456128,0.224058,1.899513,1252.843750,1322.274048,1798.803833,0.078414,3.103039,-0.291150,1275.802124,2224.360596,1308.312134
1260,0,0.457433,0.225065,1.898750,1252.691284,1322.330933,1798.986694,0.076652,3.103408,-0.290650,1275.816406,2224.368408,1308.305664
1261,0,0.457501,0.226081,1.898453,1252.641235,1322.299194,1799.156006,0.078309,3.104434,-0.289616,1275.837036,2224.351562,1308.337280
1262,0,0.457543,0.227939,1.897569,1252.523193,1322.188721,1799.365234,0.083949,3.104730,-0.291570,1275.814575,2224.370117,1308.340942
1263,0,0.451881,0.226812,1.900115,1253.169556,1321.824585,1799.220337,0.078135,3.105945,-0.289503,1275.878784,2224.350098,1308.347656
1264,0,0.452033,0.227681,1.900106,1253.145386,1321.755493,1799.357910,0.086116,3.103914,-0.291987,1275.810669,2224.374756,1308.352051
1265,0,0.452843,0.227860,1.900613,1253.131226,1321.684082,1799.384277,0.091014,3.104482,-0.292893,1275.817139,2224.365723,1308.362549
1266,0,0.453018,0.228648,1.900715,1253.122192,1321.541626,1799.502930,0.085338,3.104014,-0.292644,1275.823486,2224.378174,1308.351074
1267,0,0.454001,0.228726,1.900391,1253.025146,1321.420776,1799.572754,0.074519,3.105400,-0.287881,1275.896362,2224.312256,1308.314209
1268,0,0.462305,0.230610,1.896892,1252.207153,1321.866699,1800.006348,0.077265,3.106118,-0.289638,1275.879028,2224.353027,1308.329590
1269,0,0.454920,0.230252,1.901271,1253.049316,1321.220581,1799.792236,0.088285,3.103995,-0.292109,1275.789917,2224.339111,1308.332520
1270,0,0.453185,0.231007,1.901266,1253.173706,1321.009888,1799.932129,0.077819,3.103443,-0.288439,1275.807129,2224.337891,1308.333252
1271,0,0.454061,0.231782,1.901104,1253.088013,1320.883179,1800.062378,0.085027,3.104904,-0.290255,1275.806641,2224.332764,1308.353271
1272,0,0.460512,0.232777,1.898048,1252.363159,1321.315796,1800.422729,0.080755,3.105157,-0.290186,1275.829224,2224.337402,1308.330688
1273,0,0.460722,0.233331,1.898367,1252.326782,1321.182739,1800.556152,0.072319,3.104249,-0.288767,1275.817505,2224.332031,1308.301270
1274,0,0.464326,0.234415,1.897411,1252.043091,1321.206299,1800.796997,0.087216,3.104629,-0.292658,1275.764771,2224.377930,1308.380859
1275,0,0.464523,0.234812,1.898105,1252.078735,1321.063965,1800.906128,0.078909,3.103488,-0.289658,1275.811035,2224.351074,1308.357422
1276,0,0.465053,0.235258,1.898412,1252.090820,1320.877441,1801.028320,0.085446,3.103179,-0.290416,1275.806885,2224.341309,1308.397705
1277,0,0.458653,0.235655,1.902804,1252.867432,1319.943726,1800.836792,0.089172,3.104085,-0.291794,1275.862671,2224.368408,1308.438599
1278,0,0.462673,0.234468,1.900651,1252.451050,1320.366211,1801.060425,0.092516,3.105523,-0.293072,1275.926025,2224.403809,1308.496582
1279,0,0.463722,0.233359,1.900913,1252.368042,1320.269531,1800.905762,0.084836,3.105388,-0.291627,1276.009766,2224.406494,1308.519165
1280,0,0.464468,0.231961,1.901798,1252.505249,1320.104370,1800.786743,0.086119,3.106242,-0.291847,1276.064087,2224.409668,1308.533325
1281,0,0.465060,0.231448,1.902545,1252.572021,1319.921387,1800.743530,0.103032,3.108252,-0.294935,1276.088257,2224.391846,1308.554077
1282,0,0.465710,0.230779,1.903414,1252.673218,1319.761108,1800.669434,0.122185,3.107255,-0.301583,1276.005249,2224.430908,1308.552612
1283,0,0.463409,0.231150,1.907840,1253.374512,1319.103149,1800.520874,0.133293,3.108124,-0.305527,1276.029541,2224.479004,1308.596558
1284,0,0.464946,0.231817,1.907995,1253.447754,1318.973877,1800.568237,0.163456,3.105877,-0.311979,1275.934570,2224.434570,1308.608643
1285,0,0.466513,0.232401,1.907220,1253.513184,1318.844482,1800.644409,0.165901,3.109449,-0.308827,1276.086914,2224.503662,1308.870728
1286,0,0.469035,0.234484,1.905646,1253.512573,1318.705688,1800.903687,0.172631,3.109788,-0.310238,1276.055176,2224.507324,1308.871948
1287,0,0.472273,0.235535,1.904174,1253.445923,1318.634766,1800.972900,0.163672,3.111426,-0.308458,1276.142334,2224.500977,1308.853760
1288,0,0.474129,0.235190,1.904470,1253.746826,1318.575317,1800.995605,0.153872,3.111619,-0.307362,1276.214233,2224.522949,1308.842651
1289,0,0.476823,0.235956,1.903531,1253.801270,1318.486816,1801.156982,0.178020,3.114466,-0.319762,1276.381348,2224.740479,1309.133179
1290,0,0.477746,0.236932,1.903188,1254.058716,1318.178223,1801.267456,0.178874,3.117081,-0.320574,1276.460693,2224.857666,1309.235352
1291,0,0.480728,0.236588,1.902767,1254.177368,1318.134766,1801.322388,0.186766,3.117031,-0.321463,1276.443359,2224.787598,1309.190796
1292,0,0.481182,0.235206,1.900226,1254.304810,1318.230835,1801.363647,0.250547,3.076375,-0.328046,1274.608887,2224.536865,1309.175659
1293,0,0.481405,0.234512,1.900409,1254.635864,1318.025146,1801.339111,0.267626,3.064584,-0.331085,1274.176758,2224.705811,1309.206177
1294,0,0.482801,0.234981,1.900290,1254.882202,1317.854858,1801.414551,0.289683,3.056544,-0.335245,1273.844971,2224.710938,1309.233154
1295,0,0.484781,0.235683,1.899712,1255.149780,1317.748291,1801.646973,0.278816,3.057096,-0.332015,1273.790161,2224.732910,1309.242554
1296,0,0.485043,0.235970,1.899405,1255.412842,1317.569946,1801.694946,0.287123,3.054973,-0.335793,1273.769775,2224.734863,1309.211670
1297,0,0.486783,0.235968,1.898522,1255.474365,1317.535034,1801.699463,0.305870,3.049832,-0.339140,1273.604858,2224.736328,1309.226807
1298,0,0.487727,0.236833,1.897748,1255.608154,1317.458252,1801.857788,0.323977,3.051049,-0.341666,1273.594849,2224.734863,1309.273438
1299,0,0.489341,0.237086,1.896962,1255.706055,1317.408447,1801.905151,0.327375,3.048687,-0.342814,1273.539429,2224.787598,1309.291138
1300,0,0.490217,0.236503,1.897071,1255.945312,1317.431519,1801.931763,0.328877,3.049080,-0.344011,1273.541626,2224.793701,1309.275024
1301,0,0.499590,0.240537,1.895244,1255.381836,1317.543457,1802.455933,0.314409,3.049962,-0.340023,1273.598877,2224.739746,1309.252075
1302,0,0.501208,0.240964,1.894368,1255.417725,1317.557739,1802.549438,0.310936,3.052266,-0.340430,1273.699097,2224.774170,1309.258911
1303,0,0.502255,0.240868,1.894011,1255.524292,1317.628906,1802.634521,0.302524,3.057708,-0.338670,1273.902588,2224.766113,1309.248169
1304,0,0.502681,0.241447,1.893244,1255.644165,1317.688721,1802.808716,0.290535,3.063513,-0.338097,1274.171387,2224.757812,1309.211914
1305,0,0.504066,0.242192,1.891904,1255.627808,1317.681030,1802.906860,0.238804,3.109309,-0.334833,1276.029541,2224.707520,1309.296875
1306,0,0.508828,0.243914,1.889352,1255.308716,1317.956665,1803.224976,0.220507,3.111426,-0.329751,1276.214111,2224.818604,1309.223633
1307,0,0.506455,0.245062,1.889382,1255.583374,1317.761719,1803.347168,0.208033,3.112325,-0.328096,1276.255127,2224.832031,1309.187866
1308,0,0.506528,0.245947,1.888356,1255.630127,1317.869263,1803.617310,0.202581,3.114688,-0.325780,1276.321533,2224.828613,1309.206177
1309,0,0.507748,0.247899,1.886134,1255.413086,1317.942993,1803.939453,0.176403,3.110317,-0.313319,1276.104370,2224.515869,1308.895996
1310,0,0.506596,0.249053,1.886257,1255.720459,1317.803223,1804.162231,0.163854,3.113548,-0.309014,1276.271606,2224.525391,1308.893311
1311,0,0.506467,0.249884,1.885460,1255.791016,1317.801514,1804.409424,0.168569,3.112873,-0.309529,1276.238892,2224.508545,1308.877197
1312,0,0.510647,0.250731,1.883148,1255.400269,1318.072510,1804.606323,0.151510,3.112932,-0.306798,1276.281616,2224.500977,1308.847656
