#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1403715274325177088,0.876391,2.18288,0.951796,0.0688449,-0.823594,-0.107785,-0.552572,-0.000109703,-0.00417735,-0.000388891,-0.00236761,0.0216532,0.0767497,-0.0181923,0.0535744,0.0396189
1403715274335177216,0.876386,2.18284,0.9518,0.0686903,-0.823602,-0.107689,-0.552598,-0.000994034,-0.00289928,0.00117348,-0.00236765,0.0216532,0.0767496,-0.0181435,0.0535463,0.0396792
1403715274345177088,0.876374,2.18283,0.951816,0.0686658,-0.823553,-0.107697,-0.552672,-0.00154347,0.00151971,0.0015216,-0.00236768,0.0216532,0.0767495,-0.0180961,0.0535174,0.0397372
1403715274355177216,0.876357,2.18285,0.951822,0.0687964,-0.823527,-0.107775,-0.55268,-0.00172416,0.00205064,8.45468e-06,-0.00236772,0.0216532,0.0767494,-0.0180503,0.0534877,0.0397925
1403715274365177088,0.876342,2.18285,0.951822,0.0688371,-0.823544,-0.107802,-0.552644,-0.0014285,-0.00266599,0.000575359,-0.00236776,0.0216532,0.0767493,-0.0180061,0.0534571,0.0398453
1403715274375177216,0.87633,2.18281,0.951839,0.0686872,-0.823541,-0.107694,-0.552688,-0.00127488,-0.004991,0.00197332,-0.00236779,0.0216533,0.0767491,-0.0179633,0.0534257,0.0398953
1403715274385177088,0.876317,2.18279,0.951849,0.0686542,-0.823546,-0.107672,-0.552688,-0.0015295,0.0032105,-0.000405593,-0.00236783,0.0216533,0.076749,-0.0179222,0.0533934,0.0399423
1403715274395177216,0.876301,2.18286,0.951839,0.068886,-0.82358,-0.107928,-0.55256,-0.00158255,0.00678041,-0.000664806,-0.00236787,0.0216533,0.0767489,-0.0178826,0.0533603,0.0399864
1403715274405177088,0.876292,2.18287,0.951842,0.0689634,-0.823592,-0.108061,-0.552507,-0.000241528,-0.00491597,0.00127783,-0.00236791,0.0216533,0.0767488,-0.0178447,0.0533265,0.0400274
1403715274415177216,0.876297,2.18278,0.95186,0.0686438,-0.823618,-0.107741,-0.552569,0.000576085,-0.0098736,0.00135417,-0.00236795,0.0216533,0.0767487,-0.0178083,0.0532919,0.0400652
1403715274425177088,0.876295,2.18274,0.95186,0.068499,-0.823666,-0.107505,-0.552562,-0.00139543,0.00295173,-0.000998093,-0.00236798,0.0216534,0.0767485,-0.0177734,0.0532566,0.0400998
1403715274435176960,0.876272,2.18282,0.951854,0.0687793,-0.823668,-0.107741,-0.552479,-0.0031188,0.010688,0.000696794,-0.00236802,0.0216534,0.0767484,-0.01774,0.0532207,0.0401314
1403715274445177088,0.876242,2.18289,0.95187,0.069013,-0.823591,-0.108001,-0.552513,-0.00256975,0.0025118,0.00182642,-0.00236806,0.0216534,0.0767483,-0.017708,0.0531841,0.0401602
1403715274455176960,0.876226,2.18287,0.951883,0.0689328,-0.823575,-0.10791,-0.552565,-0.000796635,-0.00671641,0.000720679,-0.0023681,0.0216534,0.0767481,-0.0176772,0.0531471,0.0401862
1403715274465177088,0.876224,2.1828,0.951889,0.0686791,-0.823611,-0.107636,-0.552596,-0.00025646,-0.00639651,0.000277496,-0.00236814,0.0216535,0.076748,-0.0176475,0.0531096,0.0402098
1403715274475176960,0.876215,2.18276,0.951897,0.0685003,-0.823617,-0.107587,-0.552619,-0.00160309,0.000128178,0.00194851,-0.00236818,0.0216535,0.0767479,-0.0176188,0.0530718,0.0402312
1403715274485177088,0.876195,2.1828,0.951916,0.0686234,-0.823539,-0.107751,-0.552689,-0.00213735,0.00613198,0.00142081,-0.00236822,0.0216535,0.0767478,-0.0175911,0.0530337,0.0402505
1403715274495176960,0.876174,2.18286,0.951921,0.0688638,-0.823493,-0.107974,-0.552683,-0.00200576,0.00443956,-0.000169111,-0.00236827,0.0216535,0.0767476,-0.0175641,0.0529957,0.040268
1403715274505177088,0.87616,2.18287,0.951918,0.0688453,-0.823512,-0.108117,-0.552629,-0.00117512,-0.0022664,-7.7399e-05,-0.00236831,0.0216536,0.0767475,-0.0175377,0.0529577,0.040284
1403715274515176960,0.876149,2.18283,0.951923,0.0686086,-0.823541,-0.108035,-0.552632,-0.00124163,-0.00502526,0.0012443,-0.00236835,0.0216536,0.0767474,-0.0175119,0.0529199,0.0402985
1403715274525177088,0.876132,2.18279,0.951928,0.068484,-0.823556,-0.107815,-0.552667,-0.00198879,-0.00209065,-8.88041e-05,-0.00236839,0.0216536,0.0767472,-0.0174865,0.0528826,0.0403116
1403715274535176960,0.876109,2.1828,0.951925,0.0685596,-0.823577,-0.107764,-0.552637,-0.00267194,0.00366633,-0.000806288,-0.00236843,0.0216536,0.0767471,-0.0174616,0.0528458,0.0403234
1403715274545177088,0.876079,2.18285,0.951918,0.0687193,-0.82359,-0.107915,-0.552568,-0.00334343,0.00619343,-0.000743222,-0.00236847,0.0216537,0.076747,-0.017437,0.0528097,0.040334
1403715274555176960,0.876048,2.1829,0.95192,0.068879,-0.823578,-0.108035,-0.552543,-0.00265868,0.00236495,0.000830463,-0.00236852,0.0216537,0.0767468,-0.0174127,0.0527744,0.0403436
1403715274565177088,0.876026,2.18289,0.951925,0.0688342,-0.823583,-0.108005,-0.552547,-0.00173561,-0.00226536,0.00024476,-0.00236856,0.0216537,0.0767467,-0.0173885,0.0527403,0.0403526
1403715274575176960,0.876008,2.18287,0.951929,0.0686379,-0.823592,-0.10798,-0.552562,-0.00175129,-0.00337925,0.00054422,-0.0023686,0.0216538,0.0767465,-0.0173642,0.0527074,0.0403612
