#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1759345552078183680,-928.791,-1032.46,-914.221,0.428528,0.80036,0.163486,-0.386083,31.595,-19.0874,-206.787,-0.0139019,0.0257315,0.0360182,30.775,20.6197,49.9315
1759345552088183552,-928.476,-1032.65,-916.288,0.428259,0.800103,0.163872,-0.38675,31.3988,-18.3845,-206.718,-0.0139019,0.0257314,0.0360181,30.775,20.6197,49.9315
1759345552098183680,-928.162,-1032.83,-918.355,0.427993,0.799784,0.164359,-0.387496,31.2029,-17.6819,-206.649,-0.0139019,0.0257313,0.0360179,30.775,20.6197,49.9314
1759345552108183552,-927.851,-1033,-920.421,0.42772,0.799522,0.164769,-0.388164,31.0071,-16.9796,-206.58,-0.0139019,0.0257312,0.0360178,30.7751,20.6197,49.9314
1759345552118183680,-927.542,-1033.17,-922.487,0.427477,0.799254,0.165149,-0.388823,30.8118,-16.2774,-206.51,-0.0139019,0.0257311,0.0360176,30.7751,20.6197,49.9313
1759345552128183552,-927.235,-1033.33,-924.551,0.427241,0.799057,0.165407,-0.389376,30.6167,-15.5754,-206.44,-0.0139019,0.025731,0.0360175,30.7751,20.6197,49.9313
1759345552138183680,-926.929,-1033.48,-926.615,0.427,0.798794,0.165775,-0.390024,30.4218,-14.8734,-206.369,-0.0139019,0.0257308,0.0360174,30.7752,20.6197,49.9312
1759345552148183552,-926.626,-1033.63,-928.678,0.426753,0.798514,0.166133,-0.390714,30.227,-14.1714,-206.298,-0.0139019,0.0257307,0.0360172,30.7752,20.6198,49.9312
1759345552158183680,-926.324,-1033.77,-930.741,0.426517,0.798247,0.166501,-0.39136,30.0321,-13.4696,-206.226,-0.0139019,0.0257306,0.036017,30.7753,20.6198,49.9311
1759345552168183552,-926.025,-1033.9,-932.803,0.42626,0.797985,0.166876,-0.392013,29.8374,-12.7679,-206.154,-0.0139018,0.0257305,0.0360169,30.7753,20.6198,49.9311
1759345552178183680,-925.727,-1034.02,-934.864,0.426033,0.79771,0.167258,-0.392657,29.6429,-12.0665,-206.081,-0.0139018,0.0257304,0.0360167,30.7753,20.6198,49.931
1759345552188183552,-925.431,-1034.14,-936.924,0.425804,0.797415,0.167628,-0.393346,29.4485,-11.3655,-206.009,-0.0139018,0.0257302,0.0360166,30.7754,20.6198,49.9309
1759345552198183424,-925.138,-1034.25,-938.984,0.425586,0.797117,0.16799,-0.394031,29.254,-10.665,-205.936,-0.0139018,0.0257301,0.0360164,30.7754,20.6198,49.9309
1759345552208183552,-924.846,-1034.35,-941.043,0.425386,0.796823,0.168328,-0.394696,29.0594,-9.96488,-205.864,-0.0139018,0.02573,0.0360163,30.7754,20.6198,49.9308
1759345552218183424,-924.556,-1034.45,-943.101,0.42523,0.796499,0.168702,-0.395359,28.8648,-9.26511,-205.79,-0.0139018,0.0257299,0.0360161,30.7755,20.6198,49.9308
1759345552228183552,-924.268,-1034.54,-945.158,0.425042,0.796179,0.169054,-0.396054,28.6699,-8.56548,-205.717,-0.0139018,0.0257297,0.0360159,30.7755,20.6199,49.9308
1759345552238183424,-923.982,-1034.62,-947.215,0.424896,0.79587,0.169392,-0.396687,28.4749,-7.86575,-205.642,-0.0139018,0.0257296,0.0360158,30.7756,20.6199,49.9307
1759345552248183552,-923.698,-1034.69,-949.271,0.424702,0.795545,0.169716,-0.397407,28.2798,-7.16585,-205.567,-0.0139018,0.0257295,0.0360156,30.7756,20.6199,49.9307
1759345552258183424,-923.416,-1034.76,-951.326,0.424542,0.795219,0.170077,-0.398075,28.0849,-6.4661,-205.491,-0.0139018,0.0257293,0.0360154,30.7756,20.6199,49.9306
1759345552268183552,-923.136,-1034.82,-953.381,0.424368,0.794887,0.170445,-0.398767,27.8903,-5.76665,-205.416,-0.0139017,0.0257292,0.0360153,30.7757,20.6199,49.9306
1759345552278183424,-922.858,-1034.88,-955.435,0.424222,0.794567,0.170788,-0.399413,27.6958,-5.06706,-205.34,-0.0139017,0.0257291,0.0360151,30.7757,20.6199,49.9305
1759345552288183552,-922.582,-1034.92,-957.487,0.424055,0.794235,0.171139,-0.4001,27.5014,-4.36762,-205.263,-0.0139017,0.0257289,0.0360149,30.7757,20.6199,49.9305
1759345552298183424,-922.307,-1034.97,-959.54,0.423892,0.793906,0.171499,-0.400771,27.3071,-3.66881,-205.187,-0.0139017,0.0257288,0.0360147,30.7758,20.6199,49.9304
1759345552308183552,-922.035,-1035,-961.591,0.423724,0.79358,0.171847,-0.401444,27.1126,-2.97037,-205.111,-0.0139017,0.0257287,0.0360145,30.7758,20.6199,49.9304
1759345552318183424,-921.765,-1035.02,-963.642,0.423594,0.793245,0.172187,-0.402099,26.9176,-2.27225,-205.035,-0.0139017,0.0257285,0.0360144,30.7758,20.6199,49.9303
1759345552328183296,-921.496,-1035.04,-965.692,0.423463,0.792889,0.172554,-0.40278,26.7224,-1.57436,-204.958,-0.0139017,0.0257284,0.0360142,30.7759,20.6199,49.9303
1759345552338183424,-921.23,-1035.06,-967.741,0.423368,0.792531,0.172898,-0.403436,26.527,-0.876679,-204.881,-0.0139017,0.0257282,0.036014,30.7759,20.6199,49.9303
1759345552348183296,-920.965,-1035.06,-969.789,0.423213,0.792201,0.173233,-0.404102,26.3311,-0.179129,-204.804,-0.0139017,0.0257281,0.0360138,30.7759,20.6199,49.9302
