#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1762961823693485568,0.331044,0.521072,1.11504,0.695868,-0.56479,-0.270156,0.351845,0.0546017,-0.0430726,0.0577099,0,0,0,0,0,0
1762961823703485440,0.331843,0.520292,1.11553,0.697147,-0.562998,-0.268959,0.353103,0.0521486,-0.0432617,0.0571488,0,0,0,0,0,0
1762961823713485568,0.332675,0.519465,1.11604,0.698167,-0.561267,-0.268061,0.354521,0.0517521,-0.0433354,0.0572388,0,0,0,0,0,0
1762961823723485440,0.333479,0.518618,1.11661,0.698867,-0.559813,-0.267261,0.356043,0.0506983,-0.0440474,0.0566401,0,0,0,0,0,0
1762961823733485568,0.334104,0.517916,1.11717,0.699629,-0.558362,-0.266486,0.357401,0.0482597,-0.0450975,0.0552735,0,0,0,0,0,0
1762961823743485440,0.334674,0.517246,1.11774,0.700109,-0.557021,-0.266212,0.358757,0.0456833,-0.0458008,0.0540989,0,0,0,0,0,0
1762961823753485568,0.334432,0.516597,1.11791,0.698039,-0.556079,-0.26817,0.362771,0.0429168,-0.0465845,0.0529276,0,0,0,0,0,0
1762961823763485440,0.333978,0.51593,1.11802,0.695537,-0.555374,-0.27041,0.366971,0.0396885,-0.0478645,0.0512728,0,0,0,0,0,0
1762961823773485312,0.334421,0.5152,1.11866,0.695531,-0.55482,-0.270608,0.367672,0.0366706,-0.049098,0.0496706,0,0,0,0,0,0
1762961823783485440,0.33454,0.514767,1.11911,0.695353,-0.55416,-0.270994,0.368719,0.0336393,-0.0498503,0.0481005,0,0,0,0,0,0
1762961823793485312,0.334504,0.514374,1.11952,0.695186,-0.553728,-0.271169,0.369553,0.0302083,-0.0503553,0.0464679,0,0,0,0,0,0
1762961823803485440,0.334485,0.513929,1.11993,0.695008,-0.553564,-0.271417,0.36995,0.0275258,-0.0511851,0.0451205,0,0,0,0,0,0
1762961823813485312,0.334416,0.513544,1.12027,0.694782,-0.553444,-0.271817,0.37026,0.0240408,-0.0518247,0.0433038,0,0,0,0,0,0
1762961823823485440,0.334274,0.513161,1.12062,0.694463,-0.553393,-0.272406,0.370502,0.0204378,-0.0520777,0.0416165,0,0,0,0,0,0
1762961823833485312,0.334073,0.512823,1.12094,0.694113,-0.553261,-0.273092,0.370851,0.0183039,-0.05265,0.0405511,0,0,0,0,0,0
1762961823843485440,0.333978,0.512426,1.12128,0.693696,-0.55341,-0.273904,0.37081,0.016355,-0.0532731,0.0395887,0,0,0,0,0,0
1762961823853485312,0.333799,0.512086,1.12162,0.693249,-0.553616,-0.274693,0.370754,0.0144027,-0.0536477,0.0387177,0,0,0,0,0,0
1762961823863485440,0.333354,0.511934,1.1219,0.692693,-0.553663,-0.275471,0.371146,0.0124169,-0.0539337,0.0380994,0,0,0,0,0,0
1762961823873485312,0.332773,0.511785,1.12218,0.692071,-0.553802,-0.27638,0.371422,0.0102056,-0.0533014,0.0380486,0,0,0,0,0,0
1762961823883485440,0.332219,0.51149,1.12247,0.691477,-0.554332,-0.27729,0.37106,0.00910692,-0.0539602,0.0382043,0,0,0,0,0,0
1762961823893485312,0.33165,0.51122,1.12266,0.69107,-0.554863,-0.27803,0.370472,0.00813234,-0.0552946,0.0375589,0,0,0,0,0,0
1762961823903485184,0.331135,0.510864,1.12286,0.690721,-0.555555,-0.278883,0.369441,0.00675523,-0.055208,0.0367741,0,0,0,0,0,0
1762961823913485312,0.331277,0.510493,1.12342,0.692487,-0.556052,-0.27818,0.365901,0.00556814,-0.0552911,0.0362105,0,0,0,0,0,0
1762961823923485184,0.330603,0.510234,1.12361,0.692084,-0.556419,-0.279447,0.36514,0.00451094,-0.0551605,0.0355796,0,0,0,0,0,0
1762961823933485312,0.329168,0.50992,1.12343,0.688965,-0.556982,-0.283195,0.367286,0.00308981,-0.0553121,0.0342044,0,0,0,0,0,0
1762961823943485184,0.328588,0.509592,1.12372,0.688391,-0.557162,-0.28495,0.366732,0.00181418,-0.0555531,0.0329336,0,0,0,0,0,0
1762961823953485312,0.32796,0.509219,1.12408,0.687811,-0.557241,-0.286864,0.366207,0.00118737,-0.055334,0.0325296,0,0,0,0,0,0
1762961823963485184,0.328542,0.508805,1.12491,0.690302,-0.557074,-0.285992,0.362437,0.000395195,-0.054793,0.0320412,0,0,0,0,0,0
1762961823973485312,0.328764,0.508392,1.12551,0.691435,-0.556924,-0.286307,0.360252,-0.000376414,-0.0541536,0.0315154,0,0,0,0,0,0
1762961823983485184,0.328349,0.507993,1.12583,0.690838,-0.556695,-0.288079,0.360339,-0.000793285,-0.0536726,0.0311017,0,0,0,0,0,0
1762961823993485312,0.328027,0.507555,1.12612,0.690331,-0.556535,-0.289544,0.360381,-0.00115209,-0.0531547,0.0306964,0,0,0,0,0,0
1762961824003485184,0.327721,0.507083,1.12643,0.689892,-0.55618,-0.290897,0.360682,5.54351e-05,-0.0524837,0.0310868,0,0,0,0,0,0
1762961824013485312,0.327398,0.506551,1.12677,0.689537,-0.555576,-0.292191,0.361245,0.00158623,-0.0516388,0.031522,0,0,0,0,0,0
1762961824023485184,0.32718,0.505979,1.1271,0.689455,-0.554895,-0.293167,0.361658,0.00127282,-0.0506168,0.0308009,0,0,0,0,0,0
1762961824033485056,0.327045,0.505411,1.12738,0.68974,-0.553915,-0.293946,0.361984,0.00157947,-0.0500844,0.0303741,0,0,0,0,0,0
1762961824043485184,0.326968,0.504771,1.12764,0.690276,-0.552693,-0.294572,0.362321,0.0021598,-0.049588,0.0299725,0,0,0,0,0,0
